architecture id: 7951
model parameters: 20131812
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 27.572, 1.931, 41.624, 1.594
1.000, 48.236, 1.399, 47.316, 1.500
2.000, 56.356, 1.201, 54.648, 1.302
3.000, 62.272, 1.052, 62.564, 1.069
4.000, 65.896, 0.956, 63.140, 1.095
5.000, 68.748, 0.877, 63.396, 1.024
6.000, 70.884, 0.819, 70.200, 0.844
7.000, 73.544, 0.744, 71.652, 0.801
8.000, 75.412, 0.694, 67.808, 0.934
9.000, 76.984, 0.655, 73.980, 0.738
10.000, 78.384, 0.613, 73.528, 0.765
11.000, 80.108, 0.571, 75.516, 0.699
12.000, 81.364, 0.529, 74.392, 0.751
13.000, 82.084, 0.506, 76.784, 0.671
14.000, 83.240, 0.473, 78.268, 0.636
15.000, 84.212, 0.450, 78.444, 0.639
16.000, 85.416, 0.420, 79.484, 0.594
17.000, 86.124, 0.396, 79.120, 0.610
18.000, 86.760, 0.378, 79.928, 0.596
19.000, 87.556, 0.353, 80.916, 0.570
20.000, 88.308, 0.332, 81.052, 0.574
21.000, 89.164, 0.307, 79.856, 0.611
22.000, 89.900, 0.294, 82.512, 0.534
23.000, 90.484, 0.272, 80.988, 0.603
24.000, 90.584, 0.271, 80.836, 0.592
25.000, 91.580, 0.246, 80.632, 0.603
26.000, 91.864, 0.233, 82.204, 0.558
27.000, 92.152, 0.226, 82.480, 0.539
28.000, 92.968, 0.204, 82.640, 0.545
29.000, 93.364, 0.195, 82.624, 0.543
30.000, 93.932, 0.176, 82.804, 0.537
31.000, 94.280, 0.168, 83.884, 0.516
32.000, 94.684, 0.157, 83.244, 0.527
33.000, 95.048, 0.149, 82.876, 0.566
34.000, 95.432, 0.141, 82.796, 0.571
35.000, 95.924, 0.125, 83.704, 0.548
36.000, 96.080, 0.119, 83.372, 0.571
37.000, 96.328, 0.114, 84.836, 0.506
38.000, 96.424, 0.108, 83.924, 0.548
39.000, 96.980, 0.095, 84.144, 0.555
40.000, 96.864, 0.094, 83.972, 0.550
41.000, 97.280, 0.087, 84.332, 0.544
42.000, 97.560, 0.077, 84.884, 0.534
43.000, 97.584, 0.075, 84.628, 0.555
44.000, 97.852, 0.071, 84.820, 0.537
45.000, 97.984, 0.065, 84.792, 0.548
46.000, 98.048, 0.063, 84.424, 0.561
47.000, 98.096, 0.063, 85.352, 0.523
48.000, 98.468, 0.052, 84.780, 0.559
49.000, 98.564, 0.049, 85.144, 0.552
50.000, 98.576, 0.049, 85.096, 0.563
51.000, 98.728, 0.043, 85.676, 0.534
52.000, 98.840, 0.041, 85.140, 0.555
53.000, 98.916, 0.038, 85.716, 0.538
54.000, 99.176, 0.033, 85.920, 0.538
55.000, 99.060, 0.034, 85.828, 0.547
56.000, 99.080, 0.034, 85.704, 0.550
57.000, 99.160, 0.032, 85.536, 0.548
58.000, 99.192, 0.030, 86.184, 0.529
59.000, 99.304, 0.026, 85.620, 0.571
60.000, 99.332, 0.025, 85.848, 0.556
61.000, 99.396, 0.023, 86.224, 0.532
62.000, 99.512, 0.021, 86.032, 0.540
63.000, 99.572, 0.021, 86.468, 0.537
64.000, 99.556, 0.019, 86.300, 0.538
65.000, 99.580, 0.018, 86.596, 0.542
66.000, 99.592, 0.018, 86.540, 0.545
67.000, 99.604, 0.017, 86.356, 0.551
68.000, 99.684, 0.016, 86.432, 0.547
69.000, 99.680, 0.016, 86.376, 0.551
70.000, 99.712, 0.015, 86.268, 0.557
71.000, 99.696, 0.014, 86.652, 0.547
72.000, 99.768, 0.012, 86.716, 0.547
73.000, 99.784, 0.012, 86.612, 0.541
74.000, 99.768, 0.012, 86.664, 0.546
75.000, 99.784, 0.012, 86.752, 0.542
76.000, 99.840, 0.011, 86.680, 0.557
77.000, 99.808, 0.012, 86.552, 0.557
78.000, 99.840, 0.010, 86.816, 0.540
79.000, 99.836, 0.010, 86.532, 0.552
80.000, 99.848, 0.010, 86.904, 0.553
81.000, 99.808, 0.010, 86.552, 0.554
82.000, 99.784, 0.010, 86.676, 0.555
83.000, 99.852, 0.009, 86.660, 0.561
84.000, 99.824, 0.009, 86.944, 0.550
85.000, 99.868, 0.009, 86.520, 0.554
86.000, 99.888, 0.008, 86.648, 0.557
87.000, 99.916, 0.008, 86.704, 0.543
88.000, 99.876, 0.009, 86.944, 0.549
89.000, 99.848, 0.009, 86.616, 0.560
90.000, 99.860, 0.008, 86.708, 0.560
91.000, 99.876, 0.008, 86.676, 0.553
92.000, 99.884, 0.008, 86.648, 0.562
93.000, 99.856, 0.009, 86.784, 0.555
94.000, 99.880, 0.008, 86.876, 0.556
95.000, 99.884, 0.008, 86.976, 0.546
96.000, 99.924, 0.008, 86.820, 0.554
97.000, 99.872, 0.008, 86.872, 0.545
98.000, 99.880, 0.008, 86.788, 0.567
99.000, 99.896, 0.008, 86.692, 0.554
test accuracy: 87.180
firing rate of layers: -1.000, -1.000, 0.082, 0.082, 0.217, 0.165, -1.000, -1.000, 0.061, 0.061, 0.170, 0.171, 0.064, 0.088, 0.200, 0.118
Elapsed time: 2.0hour18.0minute1.9second
