architecture id: 15622
model parameters: 75934056
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 7.244, 21.406, 4.531, 15.260, 37.820, 3.869
1.000, 19.918, 44.741, 3.566, 21.640, 46.870, 3.478
2.000, 27.631, 54.846, 3.119, 28.970, 56.590, 3.031
3.000, 33.670, 61.749, 2.801, 33.090, 61.330, 2.831
4.000, 38.842, 66.750, 2.543, 36.840, 64.650, 2.674
5.000, 43.454, 71.151, 2.319, 39.380, 66.480, 2.556
6.000, 47.051, 74.579, 2.132, 41.480, 68.330, 2.465
7.000, 50.855, 77.532, 1.963, 42.420, 69.420, 2.413
8.000, 54.028, 80.128, 1.811, 43.490, 70.360, 2.383
9.000, 57.156, 82.655, 1.663, 44.480, 71.610, 2.335
10.000, 60.416, 84.784, 1.531, 44.950, 71.030, 2.335
11.000, 63.467, 86.915, 1.394, 45.600, 71.770, 2.315
12.000, 66.463, 88.730, 1.271, 46.550, 72.350, 2.300
13.000, 69.271, 90.340, 1.163, 47.370, 72.630, 2.295
14.000, 71.739, 91.786, 1.062, 46.450, 72.300, 2.328
15.000, 74.435, 93.093, 0.959, 47.490, 73.250, 2.307
16.000, 76.867, 94.247, 0.864, 47.720, 73.610, 2.318
17.000, 78.949, 95.187, 0.783, 48.390, 73.920, 2.323
18.000, 80.972, 95.982, 0.712, 48.620, 73.770, 2.317
19.000, 82.970, 96.769, 0.637, 48.690, 73.630, 2.341
20.000, 84.592, 97.285, 0.577, 48.390, 73.590, 2.355
21.000, 86.356, 97.728, 0.518, 49.250, 73.700, 2.369
22.000, 87.497, 98.187, 0.472, 49.470, 74.140, 2.371
23.000, 88.928, 98.496, 0.425, 49.060, 74.700, 2.358
24.000, 90.080, 98.710, 0.385, 49.530, 73.550, 2.401
25.000, 91.113, 98.942, 0.351, 49.620, 73.850, 2.419
26.000, 91.865, 99.105, 0.322, 49.610, 74.290, 2.424
27.000, 92.697, 99.296, 0.294, 49.680, 74.060, 2.444
28.000, 93.433, 99.400, 0.267, 49.630, 74.380, 2.429
29.000, 93.938, 99.444, 0.249, 49.620, 74.080, 2.457
30.000, 94.484, 99.525, 0.229, 50.230, 74.520, 2.444
31.000, 95.029, 99.627, 0.209, 50.010, 74.380, 2.471
32.000, 95.365, 99.673, 0.197, 50.570, 74.590, 2.465
33.000, 95.887, 99.728, 0.179, 51.150, 75.160, 2.440
34.000, 96.237, 99.762, 0.166, 50.590, 74.610, 2.495
35.000, 96.485, 99.785, 0.157, 50.350, 74.270, 2.490
36.000, 96.752, 99.813, 0.147, 50.260, 75.070, 2.509
37.000, 97.048, 99.849, 0.137, 50.640, 74.870, 2.505
38.000, 97.204, 99.851, 0.129, 50.980, 75.730, 2.470
39.000, 97.375, 99.867, 0.122, 50.880, 75.010, 2.505
40.000, 97.553, 99.877, 0.115, 51.100, 75.170, 2.487
41.000, 97.715, 99.895, 0.109, 50.820, 75.140, 2.508
42.000, 98.070, 99.911, 0.099, 51.640, 75.490, 2.504
43.000, 98.107, 99.911, 0.095, 51.020, 75.240, 2.516
44.000, 98.248, 99.933, 0.089, 51.620, 74.930, 2.512
45.000, 98.418, 99.936, 0.083, 51.210, 75.840, 2.514
46.000, 98.435, 99.947, 0.081, 51.480, 75.510, 2.508
47.000, 98.507, 99.951, 0.079, 51.390, 75.150, 2.541
48.000, 98.612, 99.944, 0.074, 51.350, 75.190, 2.533
49.000, 98.699, 99.955, 0.072, 51.670, 75.850, 2.526
50.000, 98.773, 99.975, 0.068, 52.070, 75.150, 2.528
51.000, 98.799, 99.963, 0.066, 52.080, 75.570, 2.524
52.000, 98.984, 99.974, 0.061, 51.320, 75.510, 2.547
53.000, 98.945, 99.970, 0.059, 52.380, 76.060, 2.492
54.000, 98.983, 99.975, 0.058, 52.120, 75.280, 2.535
55.000, 99.072, 99.982, 0.056, 52.150, 75.820, 2.524
56.000, 99.157, 99.978, 0.053, 52.010, 75.870, 2.531
57.000, 99.166, 99.974, 0.052, 52.510, 75.800, 2.522
58.000, 99.151, 99.967, 0.050, 52.790, 75.580, 2.537
59.000, 99.184, 99.978, 0.049, 52.580, 75.990, 2.521
60.000, 99.290, 99.988, 0.046, 52.340, 75.900, 2.535
61.000, 99.293, 99.982, 0.046, 52.270, 76.180, 2.527
62.000, 99.311, 99.987, 0.045, 52.360, 75.400, 2.534
63.000, 99.343, 99.986, 0.043, 52.760, 76.170, 2.524
64.000, 99.403, 99.991, 0.042, 52.760, 75.900, 2.524
65.000, 99.415, 99.987, 0.041, 52.700, 76.030, 2.533
66.000, 99.423, 99.987, 0.040, 51.880, 76.290, 2.554
67.000, 99.467, 99.990, 0.038, 52.310, 75.960, 2.540
68.000, 99.451, 99.995, 0.038, 52.460, 76.030, 2.519
69.000, 99.510, 99.995, 0.036, 52.760, 75.670, 2.541
70.000, 99.499, 99.994, 0.036, 52.640, 76.010, 2.543
71.000, 99.526, 99.984, 0.035, 53.340, 75.810, 2.531
